Ford S-MAX 2,0 TDC... Trend 5d;140 HK;171.000;17,5 km/l;10,2 sek.;142.900 kr.;2011
Renault Clio IV 1,...imited 5d;90 HK;12.000;31,3 km/l;12,1 sek.;144.900 kr.;2016
Audi A6 2,0 TDi 17...ltitr. 5d;177 HK;59.000;19,6 km/l;8,5 sek.;369.900 kr.;2014
Smart Fortwo Cabri... Pulse 3d;45 HK;63.000;30,3 km/l;19,8 sek.;79.900 kr.;2008
Opel Insignia 2,0 ...ST eco 5d;140 HK;116.000;25,6 km/l;11,0 sek.;179.800 kr.;2014
Daewoo Evanda 2,0 CDX 4d;131 HK;145.000;11,4 km/l;10,7 sek.;14.800 kr.;2003
Chevrolet Cruze 2,...125 LS 4d;125 HK;117.000;18,2 km/l;10,3 sek.;79.900 kr.;2009
Hyundai i10 1,1 Classic 5d;70 HK;63.000;21,3 km/l;15,2 sek.;39.900 kr.;2012
Hyundai i30 1,4 CV...ol ISG 5d;109 HK;101.000;17,2 km/l;11,6 sek.;79.900 kr.;2011
Peugeot 208 1,6 Bl...dition 5d;100 HK;1.000;33,3 km/l;10,7 sek.;139.990 kr.;2017
Ford Focus 1,5 TDC...st.car 5d;120 HK;12.000;26,3 km/l;10,7 sek.;209.900 kr.;2017
Citroxebn C4 2,0 ...upxe9 3d;180 HK;42.000;11,9 km/l;8,3 sek.;79.900 kr.;2005
BMW 120d 2,0 Cabriolet 2d;177 HK;265.000;19,6 km/l;8,1 sek.;179.900 kr.;2009
Mercedes E350 3,0 ...r aut. 5d;252 HK;132.000;17,5 km/l;6,9 sek.;549.900 kr.;2014
Skoda Octavia 2,0 ...bi DSG 5d;184 HK;138.000;20,0 km/l;8,3 sek.;289.900 kr.;2014
Volvo V70 2,0 D3 1...inetic 5d;136 HK;213.000;22,2 km/l;10,6 sek.;199.900 kr.;2013
Nissan Qashqai 1,6... X-tr. 5d;130 HK;39.000;21,7 km/l;10,7 sek.;259.800 kr.;2015
Peugeot 508 1,6 HD...ive SW 5d;114 HK;55.000;22,7 km/l;11,3 sek.;189.900 kr.;2014
Ferrari 488 Spider...,9 DCT 2d;670 HK;14.000;8,8 km/l;3,0 sek.;Ring;2015
Hyundai i30 1,6 CR...ar DCT 5d;110 HK;6.000;23,3 km/l;11,5 sek.;249.700 kr.;2017
Mazda CX-3 2,0 Sky...ptimum 5d;120 HK;16.000;16,9 km/l;9,0 sek.;239.900 kr.;2015
BMW 118d 2,0  5d;143 HK;186.000;22,2 km/l;9,0 sek.;99.900 kr.;2008
Fiat 500C 1,4 by DIESEL 2d;100 HK;61.000;16,4 km/l;10,5 sek.;99.900 kr.;2011
Nissan Qashqai 1,2... Visia 5d;115 HK;7.000;17,9 km/l;10,6 sek.;214.900 kr.;2018
Ford Focus 1,5 TDC...st.car 5d;120 HK;12.000;26,3 km/l;10,7 sek.;209.900 kr.;2017
Honda Civic 1,8 i-... Sport 5d;142 HK;74.000;16,4 km/l;9,7 sek.;144.900 kr.;2012
Honda Civic 1,8 i-... Sport 5d;142 HK;74.000;16,4 km/l;9,7 sek.;144.900 kr.;2012
Suzuki Baleno 1,2 ...lusive 5d;90 HK;0;23,8 km/l;12,3 sek.;158.900 kr.;2018
Mitsubishi Lancer ...Evo IX 4d;280 HK;33.000;9,5 km/l;5,7 sek.;349.800 kr.;2007
Audi Q5 2,0 TFSi 2...Tiptr. 5d;225 HK;100.000;12,7 km/l;7,1 sek.;549.900 kr.;2014
Toyota Avensis 1,8... T2 TS 5d;147 HK;6.000;16,1 km/l;9,7 sek.;249.900 kr.;2015
Suzuki Swift 1,2 D... Style 5d;90 HK;45.000;23,3 km/l;12,3 sek.;112.900 kr.;2014
Audi A4 2,0 TDi 15...ltitr. 5d;150 HK;120.000;20,4 km/l;9,5 sek.;252.000 kr.;2013
Peugeot 308 1,2 e-... Style 5d;130 HK;6.000;21,7 km/l;9,6 sek.;209.900 kr.;2016
Mercedes C220 d 2,...9 aut. 2d;170 HK;22.000;24,4 km/l;7,5 sek.;459.900 kr.;2016
Nissan Qashqai 1,5...Acenta 5d;110 HK;10.000;26,3 km/l;12,4 sek.;234.700 kr.;2017
Audi A4 2,0 TDi 14... Avant 5d;143 HK;145.000;21,3 km/l;9,5 sek.;239.900 kr.;2012
Ford Mondeo 2,0 TD...st.car 5d;140 HK;155.000;21,7 km/l;9,8 sek.;154.800 kr.;2014
Mazda 2 1,5 Sky-G ...ptimum 5d;115 HK;2.000;20,4 km/l;8,7 sek.;189.900 kr.;2017
Mazda 6 2,2 Sky-D ...st.car 5d;150 HK;47.000;23,8 km/l;9,3 sek.;239.700 kr.;2015
Opel Insignia 2,0 ...ST eco 5d;130 HK;117.000;22,2 km/l;11,6 sek.;144.900 kr.;2013
Opel Corsa 1,0 12V Enjoy 3d;60 HK;87.000;17,9 km/l;18,2 sek.;59.900 kr.;2010
BMW M3 4,0 Coupxe9 DKG 2d;420 HK;45.000;8,9 km/l;4,6 sek.;749.800 kr.;2012
Suzuki Ignis 1,2 D...Active 5d;90 HK;0;21,7 km/l;12,2 sek.;146.900 kr.;2018
Skoda Octavia 2,0 ... Combi 5d;140 HK;91.000;20,4 km/l;9,7 sek.;179.800 kr.;2012
Kia Niro 1,6 GDi P...rt DCT 5d;141 HK;0;-;-;288.900 kr.;2018
Peugeot 208 1,2 VT...Active 5d;82 HK;72.000;22,2 km/l;12,2 sek.;79.900 kr.;2013
Peugeot 308 1,6 Bl...ted SW 5d;120 HK;35.000;31,3 km/l;10,1 sek.;199.900 kr.;2016
VW Golf VII 1,6 TD...nt BMT 5d;105 HK;92.000;25,6 km/l;11,0 sek.;179.900 kr.;2014
Mazda CX-5 2,0 Sky...Vision 5d;165 HK;97.000;16,7 km/l;9,2 sek.;229.900 kr.;2013
Renault Grand Scen...M 7prs 5d;130 HK;154.000;22,7 km/l;10,5 sek.;149.900 kr.;2014
Nissan Qashqai 1,6... Tekna 5d;130 HK;61.000;22,7 km/l;10,5 sek.;264.900 kr.;2015
Ford Focus 1,0 SCT...st.car 5d;125 HK;6.000;20,8 km/l;11,2 sek.;259.900 kr.;2017
Peugeot 308 1,2 e-... Style 5d;130 HK;13.000;21,7 km/l;9,6 sek.;209.800 kr.;2016
Mercedes CLS350 3,...C aut. 4d;258 HK;17.000;18,5 km/l;6,6 sek.;749.900 kr.;2015
Mercedes CLS350 3,...C aut. 4d;258 HK;17.000;18,5 km/l;6,6 sek.;749.900 kr.;2015
Peugeot 308 1,6 HD...omfort 5d;90 HK;160.000;22,2 km/l;11,5 sek.;39.900 kr.;2008
Volvo XC60 2,0 D4 ...Summum 5d;190 HK;48.000;22,2 km/l;8,1 sek.;479.900 kr.;2015
Mercedes GLK220 2,...t. 4-M 5d;170 HK;35.000;16,4 km/l;8,8 sek.;549.900 kr.;2015
Toyota Aygo 1,4 D ...omfort 5d;54 HK;159.000;24,4 km/l;16,8 sek.;24.000 kr.;2006
Ford Focus 1,0 SCT...st.car 5d;125 HK;2.000;20,8 km/l;11,2 sek.;214.800 kr.;2017
VW Passat 1,8 TSi ...ndline 4d;160 HK;92.000;14,5 km/l;8,5 sek.;179.900 kr.;2011
VW Golf VII 1,6 TD...ar BMT 5d;110 HK;16.000;26,3 km/l;10,5 sek.;228.800 kr.;2017
Skoda Octavia 1,2 ...egance 5d;105 HK;29.000;20,4 km/l;10,3 sek.;179.900 kr.;2014
BMW 530d 3,0 Touri...g aut. 5d;245 HK;143.000;15,9 km/l;6,4 sek.;419.900 kr.;2012
Ford Mondeo 1,8 11...st.car 5d;110 HK;278.000;13,0 km/l;11,5 sek.;22.900 kr.;2006
Kia Rio 1,2 CVVT Style+ 5d;86 HK;31.000;21,3 km/l;13,1 sek.;109.800 kr.;2017
Audi A6 2,0 TFSi 1...ltitr. 5d;180 HK;49.000;15,4 km/l;8,6 sek.;499.900 kr.;2014
Suzuki Baleno 1,0 ...lusive 5d;112 HK;4.000;22,7 km/l;11,4 sek.;169.900 kr.;2017
Mercedes CLA250 2,0 aut. 4d;211 HK;16.000;18,5 km/l;6,4 sek.;439.900 kr.;2016
Mercedes 350 SLC 3...5 aut. 2d;-;106.000;-;-;199.900 kr.;1975
Land Rover Range R...E aut. 5d;177 HK;265.000;8,8 km/l;12,8 sek.;329.900 kr.;2004
Hyundai Ioniq 1,6 ...nd DCT 5d;141 HK;7.000;-;10,8 sek.;249.700 kr.;2017
Toyota Avensis 2,0...st.car 5d;126 HK;104.000;18,5 km/l;10,0 sek.;129.700 kr.;2010
VW Golf Sportsvan ...SG BMT 5d;150 HK;55.000;21,3 km/l;9,2 sek.;299.900 kr.;2014
BMW 730d 3,0 Steptr. 4d;231 HK;110.000;12,2 km/l;7,8 sek.;279.900 kr.;2005
Audi A6 3,0 TFSi 3... S-tr. 4d;333 HK;29.000;13,5 km/l;5,1 sek.;599.900 kr.;2015
Nissan Qashqai 1,2...onnect 5d;115 HK;8.000;17,9 km/l;11,3 sek.;239.900 kr.;2017
Mercedes C220 2,2 ...ut. BE 5d;170 HK;180.000;20,0 km/l;8,3 sek.;234.900 kr.;2014
Skoda Fabia 1,2 TS... Combi 5d;90 HK;19.000;21,3 km/l;11,0 sek.;159.900 kr.;2017
Hyundai i30 1,6 CR... Trend 5d;110 HK;8.000;27,8 km/l;11,1 sek.;219.700 kr.;2017
Toyota Auris 1,8 H...rt CVT 5d;136 HK;24.000;-;10,9 sek.;188.888 kr.;2015
Peugeot 508 1,6 HD...ive SW 5d;114 HK;168.000;22,7 km/l;11,3 sek.;119.600 kr.;2013
Hyundai ix20 1,4 C...um ISG 5d;78 HK;66.000;23,3 km/l;15,5 sek.;89.800 kr.;2011
Renault Talisman 1...ST EDC 5d;130 HK;9.000;22,7 km/l;11,2 sek.;299.900 kr.;2017
Ford B-MAX 1,6 TDC...tanium 5d;95 HK;129.000;25,0 km/l;-;112.900 kr.;2013
Nissan Qashqai 1,5... Tekna 5d;110 HK;15.000;25,0 km/l;11,9 sek.;254.900 kr.;2017
Kia Ceed 1,0 T-GDi...ium SW 5d;120 HK;14.000;19,2 km/l;11,4 sek.;219.900 kr.;2017
Mini Clubman Coope... 1,6 D 5d;110 HK;105.000;24,4 km/l;10,4 sek.;149.900 kr.;2010
VW Multivan 2,0 TD...G kort 4d;180 HK;314.000;12,7 km/l;11,3 sek.;429.900 kr.;2010
Mercedes SL320 3,2...t aut. 2d;231 HK;124.000;8,0 km/l;-;329.900 kr.;1997
Opel Meriva 1,4 T ... Cosmo 5d;120 HK;97.000;16,4 km/l;11,5 sek.;119.800 kr.;2012
BMW M550d 3,0 xDri...e aut. 4d;381 HK;71.000;15,9 km/l;4,7 sek.;799.900 kr.;2013
Audi S6 4,2 Plus A...uattro 5d;326 HK;210.000;7,7 km/l;5,7 sek.;199.900 kr.;1996
BMW 116d 2,0 aut. 5d;116 HK;61.000;24,4 km/l;10,3 sek.;279.900 kr.;2014
Skoda Superb 2,0 T... Combi 5d;150 HK;9.000;24,4 km/l;8,9 sek.;339.900 kr.;2016
VW Golf Sportsvan ...ne BMT 5d;110 HK;31.000;25,6 km/l;11,3 sek.;269.900 kr.;2015
Renault Talisman 1...ST EDC 5d;160 HK;9.000;22,2 km/l;9,6 sek.;364.900 kr.;2017
VW Tiguan 2,0 TDi ...DSG 4M 5d;177 HK;26.000;16,7 km/l;8,5 sek.;429.900 kr.;2014
Toyota Yaris 1,3 T... Touch 5d;99 HK;15.000;19,6 km/l;-;119.900 kr.;2012
VW Polo 1,2 TSi 90...SG BMT 5d;90 HK;11.000;21,3 km/l;10,8 sek.;179.900 kr.;2017
Skoda Fabia 1,2 TS...bition 5d;86 HK;71.000;19,2 km/l;11,7 sek.;99.900 kr.;2014
Peugeot 208 1,0 VT...on Air 5d;68 HK;83.000;23,3 km/l;14,0 sek.;69.900 kr.;2014
VW Touran 1,4 TSi ...SG BMT 5d;150 HK;34.000;18,5 km/l;8,9 sek.;299.800 kr.;2017
Mercedes E350 3,0 ...r aut. 5d;252 HK;107.000;17,5 km/l;6,9 sek.;539.900 kr.;2014
Audi A5 1,8 TFSi 1...ltitr. 5d;144 HK;37.000;16,9 km/l;9,6 sek.;399.900 kr.;2016
Renault Captur 1,5...on EDC 5d;90 HK;21.000;26,3 km/l;13,5 sek.;174.900 kr.;2016
Opel Astra 1,0 T 1... Enjoy 5d;105 HK;8.000;23,3 km/l;11,2 sek.;189.900 kr.;2016
VW Passat 2,0 TDi ...i. BMT 5d;140 HK;92.000;21,7 km/l;10,0 sek.;249.900 kr.;2015
BMW 520d 2,0 Touring 5d;177 HK;182.000;18,9 km/l;8,5 sek.;159.880 kr.;2009
Mazda 6 2,5 Sky-G ...r aut. 5d;192 HK;12.000;15,6 km/l;7,9 sek.;374.700 kr.;2017
Mazda 6 2,5 Sky-G ...r aut. 5d;192 HK;12.000;15,6 km/l;7,9 sek.;374.700 kr.;2017
BMW 316d 2,0  4d;116 HK;60.000;23,3 km/l;10,9 sek.;259.900 kr.;2014
Opel Corsa 1,4 16V Sport 5d;90 HK;15.000;20,0 km/l;13,2 sek.;144.900 kr.;2017
Hyundai i30 1,6 CR... Life+ 5d;110 HK;8.000;27,0 km/l;11,0 sek.;204.700 kr.;2017
Kia Ceed 1,6 CRDi ...ted SW 5d;136 HK;8.000;25,6 km/l;10,5 sek.;229.800 kr.;2017
Opel Karl 1,0 Rocks 5d;75 HK;3.000;22,7 km/l;13,9 sek.;119.900 kr.;2017
Mercedes GL350 3,0...t. 4-M 5d;258 HK;110.000;13,5 km/l;7,9 sek.;339.900 kr.;2012
Audi A6 3,0 TDi 20... Avant 5d;204 HK;49.000;18,9 km/l;7,9 sek.;389.900 kr.;2014
Audi A3 2,0 TDi 15... Sport 4d;150 HK;38.000;23,8 km/l;8,6 sek.;284.900 kr.;2017
Skoda Citigo 1,0 6...eenTec 3d;60 HK;97.000;24,4 km/l;14,4 sek.;54.900 kr.;2013
Mercedes CLA220 2,...B aut. 5d;177 HK;76.000;23,3 km/l;8,3 sek.;379.900 kr.;2015
Opel Zafira Tourer...oy eco 5d;120 HK;64.000;16,4 km/l;11,8 sek.;214.900 kr.;2013
Opel Karl 1,0 Rocks aut. 5d;75 HK;3.000;21,7 km/l;14,9 sek.;129.900 kr.;2017
Kia Ceed 1,6 CRDi ...ium SW 5d;136 HK;10.000;25,6 km/l;10,5 sek.;219.900 kr.;2017
Skoda Superb 1,8 T...bi DSG 5d;180 HK;32.000;17,2 km/l;8,2 sek.;379.900 kr.;2017
Audi A4 1,8 T 163 Avant 5d;163 HK;179.000;12,1 km/l;9,1 sek.;66.900 kr.;2003
Ford Kuga 2,0 TDCi...t. AWD 5d;163 HK;118.000;16,1 km/l;10,4 sek.;299.700 kr.;2014
Opel Karl 1,0 Rocks 5d;75 HK;3.000;22,7 km/l;13,9 sek.;119.900 kr.;2017
Mazda 3 1,6 DE 115...dvance 4d;115 HK;129.000;22,7 km/l;11,0 sek.;114.900 kr.;2011
VW Touareg 3,0 V6 ...t. BMT 5d;245 HK;83.000;13,9 km/l;7,6 sek.;599.900 kr.;2013
Ford S-MAX 1,8 TDC...d 7prs 5d;125 HK;150.000;16,1 km/l;11,4 sek.;99.900 kr.;2007
Mazda CX-3 2,0 Sky...ptimum 5d;120 HK;36.000;16,9 km/l;9,0 sek.;229.800 kr.;2015
Porsche Macan S 3,0 PDK 5d;340 HK;41.000;11,2 km/l;5,4 sek.;1.149.900 kr.;2015
Toyota Land Cruise...2 aut. 5d;190 HK;208.000;12,3 km/l;11,7 sek.;399.999 kr.;2011
Citroxebn C4 Pica...action 5d;112 HK;83.000;19,2 km/l;12,8 sek.;117.900 kr.;2012
VW Golf Plus 1,4 T...rtline 5d;122 HK;113.000;15,4 km/l;9,4 sek.;119.900 kr.;2009
BMW 318d 2,0 aut. 4d;143 HK;95.000;22,2 km/l;9,3 sek.;259.800 kr.;2013
Fiat 500 0,9 TwinA...opstar 3d;80 HK;29.000;26,3 km/l;11,0 sek.;84.500 kr.;2016
VW Polo 1,4 TDi 75...ne BMT 5d;75 HK;58.000;29,4 km/l;12,9 sek.;119.900 kr.;2014
Mercedes C200 1,6 ...C aut. 4d;136 HK;57.000;23,8 km/l;9,7 sek.;379.900 kr.;2015
Mercedes CLA200 d ...2 aut. 4d;136 HK;16.000;25,0 km/l;9,0 sek.;409.900 kr.;2017
Audi RS6 4,0 TFSi ...Tiptr. 5d;560 HK;51.000;10,2 km/l;3,9 sek.;1.479.800 kr.;2014
Renault Kadjar 1,5...10 Zen 5d;110 HK;9.000;26,3 km/l;11,9 sek.;244.900 kr.;2017
Suzuki Swift 1,0 B...e SHVS 5d;112 HK;4.000;-;10,6 sek.;174.900 kr.;2017
Ford Focus 1,6 Ti-...st.car 5d;105 HK;138.000;16,7 km/l;12,5 sek.;92.900 kr.;2012
BMW 535d 3,0 aut. 4d;313 HK;86.000;18,9 km/l;5,3 sek.;549.900 kr.;2014
Seat Mii 1,0 60 St...le eco 3d;60 HK;12.000;24,4 km/l;14,4 sek.;74.900 kr.;2014
Mitsubishi ASX 1,6...Invite 5d;117 HK;12.000;17,5 km/l;11,4 sek.;177.900 kr.;2015
Fiat 500C 0,9 Twin...opstar 2d;80 HK;9.000;26,3 km/l;11,0 sek.;124.700 kr.;2016
Mazda 2 1,5 Sky-G ...perior 5d;90 HK;2.000;22,2 km/l;9,4 sek.;169.900 kr.;2017
Hyundai i30 1,6 CR...SG Eco 5d;110 HK;57.000;23,8 km/l;11,8 sek.;139.900 kr.;2012
Mercedes E350 3,0 ...t. 4-M 5d;252 HK;86.000;15,6 km/l;7,0 sek.;539.900 kr.;2014
Mercedes GLE63 5,5...t. 4-M 5d;585 HK;11.000;8,4 km/l;4,2 sek.;2.149.900 kr.;2017
Ford C-MAX 1,6 TDC... Trend 5d;95 HK;140.000;22,7 km/l;13,3 sek.;114.900 kr.;2012
Ford Focus 1,0 SCT...st.car 5d;125 HK;4.000;20,8 km/l;11,2 sek.;225.900 kr.;2017
Suzuki Swift 1,2 G...Aircon 5d;94 HK;170.000;20,4 km/l;12,3 sek.;49.700 kr.;2011
Suzuki SX4 1,6 GLX 4d;120 HK;21.000;16,1 km/l;10,7 sek.;99.900 kr.;2013
Ford C-MAX 1,0 SCT...25 Fun 5d;125 HK;4.000;19,6 km/l;11,4 sek.;224.900 kr.;2017
Citroxebn DS3 1,6... Style 3d;92 HK;72.000;27,8 km/l;11,3 sek.;84.900 kr.;2012
BMW 320d 2,0 Touring 5d;184 HK;168.000;21,3 km/l;7,7 sek.;239.900 kr.;2013
Ford C-MAX 1,0 SCT...25 Fun 5d;125 HK;4.000;19,6 km/l;11,4 sek.;224.900 kr.;2017
Ford C-MAX 1,0 SCT...25 Fun 5d;125 HK;4.000;19,6 km/l;11,4 sek.;224.900 kr.;2017
VW Passat 1,4 TSi ... Vari. 5d;150 HK;75.000;19,6 km/l;8,6 sek.;259.700 kr.;2015
Honda CR-V 1,6 i-D...t. 4WD 5d;160 HK;55.000;19,6 km/l;10,0 sek.;329.900 kr.;2015
Opel Astra 1,6 CDT... Enjoy 5d;110 HK;8.000;29,4 km/l;11,0 sek.;204.900 kr.;2016
Peugeot 308 1,6 Bl...ge Sky 5d;120 HK;4.000;31,3 km/l;9,7 sek.;214.900 kr.;2017
Mazda 2 1,5 Sky-G ...perior 5d;90 HK;5.000;22,2 km/l;9,4 sek.;177.900 kr.;2017
Nissan Micra 1,2 8... Visia 5d;80 HK;16.000;20,0 km/l;13,7 sek.;84.900 kr.;2016
VW The Beetle 2,0 ...SG BMT 2d;140 HK;36.000;18,5 km/l;9,4 sek.;259.900 kr.;2014
Mercedes B200 d 2,... rban 5d;136 HK;8.000;23,3 km/l;9,9 sek.;299.900 kr.;2016
Toyota Yaris 1,5 H... e-CVT 5d;100 HK;8.000;-;11,8 sek.;174.900 kr.;2017
Porsche Cayenne S ...Tiptr. 5d;382 HK;79.000;12,0 km/l;5,7 sek.;999.900 kr.;2013
Audi A3 1,6 TDi Am...ion SB 5d;105 HK;211.000;26,3 km/l;10,9 sek.;164.900 kr.;2013
Toyota Auris 1,8 H...TS CVT 5d;136 HK;10.000;-;11,2 sek.;229.900 kr.;2016
Toyota Land Cruise...2 aut. 5d;177 HK;2.000;13,5 km/l;12,7 sek.;789.900 kr.;2016
Ford C-MAX 1,0 SCT...25 Fun 5d;125 HK;4.000;19,6 km/l;11,4 sek.;224.900 kr.;2017
Skoda Citigo 1,0 M... Fresh 5d;60 HK;5.000;24,4 km/l;14,4 sek.;95.900 kr.;2018
Kia Ceed 1,6 CRDi ... DCT S 5d;136 HK;0;23,8 km/l;10,9 sek.;274.900 kr.;2018
Volvo XC90 2,0 D5 ...AWD 7p 5d;235 HK;8.000;17,5 km/l;7,8 sek.;979.900 kr.;2018
Renault Kadjar 1,5...10 Zen 5d;110 HK;9.000;26,3 km/l;11,9 sek.;244.900 kr.;2017
Renault Kadjar 1,5...en EDC 5d;110 HK;29.000;26,3 km/l;11,7 sek.;249.900 kr.;2016
Audi A7 3,0 TDi 31...Tiptr. 5d;313 HK;77.000;15,6 km/l;5,3 sek.;669.800 kr.;2013
Nissan Qashqai 1,2... Tekna 5d;115 HK;8.000;17,2 km/l;10,6 sek.;254.800 kr.;2017
Skoda Citigo 1,0 M...60 ICE 5d;60 HK;1.000;24,4 km/l;14,4 sek.;107.900 kr.;2018
Ford Kuga 2,0 TDCi...tanium 5d;140 HK;99.000;16,9 km/l;10,2 sek.;209.900 kr.;2012
Skoda Octavia 1,6 ... Combi 5d;105 HK;53.000;26,3 km/l;11,0 sek.;214.900 kr.;2015
Ford Focus 1,5 TDC...st.car 5d;120 HK;8.000;26,3 km/l;10,7 sek.;Ring;2017
Mercedes E220 2,2 ...r aut. 5d;170 HK;123.000;19,2 km/l;8,6 sek.;399.900 kr.;2014
Toyota Avensis 1,8...ium TS 5d;147 HK;1.000;15,4 km/l;9,7 sek.;289.900 kr.;2017
Skoda Citigo 1,0 M... Fresh 5d;60 HK;3.000;24,4 km/l;14,4 sek.;95.900 kr.;2018
VW Golf VII 1,2 TS...ne BMT 5d;105 HK;64.000;20,4 km/l;10,2 sek.;149.900 kr.;2013
Hyundai i30 1,4 T-... Trend 5d;140 HK;7.000;18,5 km/l;8,9 sek.;214.777 kr.;2017
Mazda 2 1,5 Sky-G ...n aut. 5d;90 HK;2.000;20,8 km/l;12,0 sek.;169.700 kr.;2017
Skoda Octavia 1,6 ... Combi 5d;105 HK;90.000;22,2 km/l;11,9 sek.;129.900 kr.;2012
Seat Ibiza 1,5 TSi...150 FR 5d;150 HK;0;20,4 km/l;7,9 sek.;193.500 kr.;2018
BMW 440i 3,0 Cabri...t aut. 2d;326 HK;11.000;14,7 km/l;5,4 sek.;895.000 kr.;2016
Volvo V60 2,0 D4 1...n aut. 5d;181 HK;75.000;23,3 km/l;7,6 sek.;329.900 kr.;2014
Mini Countryman Co...0 aut. 5d;150 HK;10.000;23,3 km/l;8,8 sek.;445.000 kr.;2017
BMW 316d 2,0  4d;116 HK;134.000;22,2 km/l;10,9 sek.;176.767 kr.;2011
VW Passat 1,6 Tren...ariant 5d;102 HK;126.000;12,8 km/l;12,8 sek.;109.900 kr.;2008
Mercedes E320 3,2 ...r aut. 5d;204 HK;507.000;13,7 km/l;8,2 sek.;109.900 kr.;2004
Toyota Verso 1,8 V...m 7prs 5d;147 HK;10.000;14,9 km/l;10,4 sek.;269.900 kr.;2016
Peugeot 308 1,6 HD...ium SW 5d;110 HK;89.000;20,4 km/l;12,5 sek.;119.900 kr.;2010
VW Golf VI 1,4 TSi...ghline 5d;122 HK;112.000;16,1 km/l;9,5 sek.;99.800 kr.;2008
Opel Astra 1,4 T 1... Enjoy 5d;150 HK;9.000;20,4 km/l;8,5 sek.;224.900 kr.;2017
Renault Clio IV 0,...Zen ST 5d;90 HK;10.000;21,7 km/l;-;132.900 kr.;2017
Ford Fiesta 1,0 SC...tanium 5d;100 HK;2.000;23,3 km/l;10,5 sek.;164.900 kr.;2017
Opel Astra 1,0 T 1...sentia 5d;105 HK;17.000;23,3 km/l;11,2 sek.;144.900 kr.;2016
Citroxebn C1 1,0i...n Clim 5d;68 HK;69.000;23,3 km/l;13,7 sek.;47.900 kr.;2013
Volvo V70 2,4 Classic 5d;170 HK;468.000;10,9 km/l;9,0 sek.;19.900 kr.;2000
Citroxebn DS5 2,0... Style 5d;163 HK;106.000;19,6 km/l;8,8 sek.;199.900 kr.;2012
Mercedes E220 2,2 ...r aut. 5d;170 HK;92.000;19,2 km/l;8,6 sek.;399.900 kr.;2014
Renault Grand Scen...V 7prs 5d;135 HK;261.000;12,2 km/l;-;34.900 kr.;2005
Audi A1 1,6 TDi 10...action 3d;105 HK;58.000;25,6 km/l;10,5 sek.;119.990 kr.;2011
Mitsubishi ASX 1,6...Invite 5d;117 HK;16.000;17,5 km/l;11,4 sek.;174.900 kr.;2015
Opel Corsa 1,0 T 9... Cosmo 5d;90 HK;3.000;21,7 km/l;11,9 sek.;169.900 kr.;2017
Toyota Yaris 1,0 V...remium 5d;69 HK;7.000;23,3 km/l;15,3 sek.;134.900 kr.;2016
Ford Mondeo 2,0 TD...tanium 5d;150 HK;10.000;22,7 km/l;9,3 sek.;299.900 kr.;2015
Audi A4 2,0 TDi 14...ltitr. 5d;143 HK;173.000;20,4 km/l;9,5 sek.;239.900 kr.;2013
Toyota Avensis 2,0... Touch 5d;124 HK;116.000;21,7 km/l;10,0 sek.;149.900 kr.;2012
Mitsubishi ASX 1,6...ntense 5d;117 HK;0;17,5 km/l;11,5 sek.;249.900 kr.;2018
VW Touran 1,6 TDi ...T 7prs 5d;105 HK;119.000;21,7 km/l;12,8 sek.;169.900 kr.;2011
Ford C-MAX 1,6 TDC... Trend 5d;95 HK;205.000;22,7 km/l;13,3 sek.;99.800 kr.;2012
VW p! 1,0 60 Rosk...on BMT 5d;60 HK;40.000;24,4 km/l;14,4 sek.;84.900 kr.;2015
Volvo XC60 2,4 D5 ...t. AWD 5d;205 HK;160.000;13,3 km/l;8,9 sek.;299.900 kr.;2011
Jaguar XE 2,0 i4P ...e aut. 4d;200 HK;69.000;13,7 km/l;7,7 sek.;379.900 kr.;2016
Audi A6 2,0 TDi 17...ltitr. 5d;177 HK;74.000;19,6 km/l;8,5 sek.;384.900 kr.;2014
Skoda Octavia 1,4 ... Combi 5d;140 HK;83.000;18,9 km/l;8,5 sek.;199.900 kr.;2014
Mitsubishi ASX 1,6...Invite 5d;117 HK;0;17,5 km/l;11,5 sek.;217.900 kr.;2018
Fiat 500 1,4 Sport 3d;100 HK;86.000;15,9 km/l;10,5 sek.;64.800 kr.;2008
Mazda 2 1,5 Sky-G ...n aut. 5d;90 HK;6.000;20,8 km/l;12,0 sek.;164.900 kr.;2017
Smart Forfour 1,0 Pure 5d;71 HK;21.000;23,8 km/l;16,9 sek.;84.900 kr.;2015
Peugeot 5008 2,0 B...Allure 5d;150 HK;1.000;21,7 km/l;9,6 sek.;379.990 kr.;2017
Opel Meriva 1,6 CD... Enjoy 5d;95 HK;78.000;25,0 km/l;13,8 sek.;164.900 kr.;2015
Mini Countryman Co...0 aut. 5d;150 HK;8.000;23,3 km/l;8,8 sek.;445.000 kr.;2017
Honda Civic 1,6 i-...Tourer 5d;120 HK;9.000;25,6 km/l;10,4 sek.;199.900 kr.;2015
Hyundai i30 1,6 CR...0 Life 5d;110 HK;14.000;27,8 km/l;11,1 sek.;159.900 kr.;2017
Ford Mondeo 2,0 TD...st.car 5d;140 HK;240.000;18,9 km/l;9,8 sek.;79.999 kr.;2011
Mercedes E400 3,0 ...t. 4-M 2d;333 HK;20.000;11,9 km/l;5,3 sek.;1.249.900 kr.;2017
Mercedes C63 6,3 A...r aut. 5d;457 HK;90.000;8,1 km/l;4,6 sek.;649.900 kr.;2012
